filename,label,dataset
ESD_0005_happiness_我也想去看可爱的熊猫,1,ESD
"ESD_0005_happiness_是的,你是个大块头,",1,ESD
"ESD_0005_happiness_奏婚礼进行曲了,他们",1,ESD
"ESD_0005_happiness_它们的设计外形小巧,",1,ESD
ESD_0005_happiness_人们当然都叫他“奥林,1,ESD
"ESD_0005_happiness_看呀,我们差不多就装",1,ESD
ESD_0005_happiness_这个镇上所有的人都喜,1,ESD
ESD_0005_happiness_听说你要去香港看你叔,1,ESD
ESD_0005_happiness_你身上的每一点都吸引,1,ESD
ESD_0005_happiness_他好像跟他的秘书有过,1,ESD
"ESD_0005_happiness_是啊,他的健康我总放",1,ESD
"ESD_0005_happiness_真想不到,游泳竟有如",1,ESD
ESD_0005_happiness_是没什么但是挺别扭的,1,ESD
"ESD_0005_happiness_香港海洋公园,主人快",1,ESD
"ESD_0005_happiness_是个冰淇淋,桃花确实",1,ESD
"ESD_0005_happiness_还不太糟糕,但是得躺",1,ESD
ESD_0005_happiness_如果有我能帮忙的请告,1,ESD
ESD_0005_happiness_不会这么凑巧吧!我也,1,ESD
ESD_0005_happiness_别不好意思。再多吃些,1,ESD
"ESD_0005_happiness_很神奇的样子,我搞不",1,ESD
ESD_0005_happiness_我倒是有一个爱好――,1,ESD
ESD_0005_happiness_别小看我这发型!我还,1,ESD
ESD_0005_happiness_你女儿和她妈妈长得很,1,ESD
ESD_0005_happiness_我只会斗斗地主什么的,1,ESD
"ESD_0005_happiness_得了吧,别这么胆小啦",1,ESD
ESD_0005_happiness_就经常去我们宿舍附近,1,ESD
"ESD_0005_happiness_很快,车就可自动开了",1,ESD
"ESD_0005_happiness_我昨天遇到马克,他看",1,ESD
"ESD_0005_happiness_感觉好温暖呀,好的,",1,ESD
ESD_0005_happiness_没有找到蒸鱼的计时。,1,ESD
"ESD_0005_happiness_我们俩合不来,还经常",1,ESD
"ESD_0005_happiness_做不了什么,通常我会",1,ESD
ESD_0005_happiness_我的表两点四十二。可,1,ESD
ESD_0005_happiness_让我们看看哪一种球技,1,ESD
ESD_0005_happiness_我其实挺饿的。,1,ESD
ESD_0005_happiness_自己的事情要自己做。,1,ESD
ESD_0005_happiness_每天早晨都是我妈妈帮,1,ESD
"ESD_0005_happiness_那棒极了,其实心情挺",1,ESD
"ESD_0005_happiness_玛丽,你看来很喜欢挖",1,ESD
"ESD_0005_happiness_我也是,我还有点儿口",1,ESD
"ESD_0005_happiness_真是个好习惯,通常看",1,ESD
"ESD_0005_happiness_没有,不过,我们去了",1,ESD
"ESD_0005_happiness_快点起床,我在公寓门",1,ESD
ESD_0005_happiness_你的同学把你给捉弄了,1,ESD
"ESD_0005_happiness_不过我想星期五走,",1,ESD
ESD_0005_happiness_你还真是考虑周到。,1,ESD
ESD_0005_happiness_那你就离市区很远了。,1,ESD
"ESD_0005_happiness_汤姆是个好人,但却赌",1,ESD
ESD_0005_happiness_那你就说你为之神魂颠,1,ESD
"ESD_0005_happiness_是的,请返还我的钱,",1,ESD
"ESD_0005_happiness_如果你想要纹身,你去",1,ESD
"ESD_0005_happiness_不是,他住在沃斯盾的",1,ESD
ESD_0005_happiness_你说我们在芝加哥要待,1,ESD
ESD_0005_happiness_这些颜色也不太适合你,1,ESD
"ESD_0005_happiness_对别人没有,而对我就",1,ESD
ESD_0005_happiness_我的希望是工作到倒下,1,ESD
ESD_0005_happiness_吝啬鬼!他每天还骑自,1,ESD
ESD_0005_happiness_是你最牵挂的那个女人,1,ESD
ESD_0005_happiness_是不是依然觉得我很可,1,ESD
ESD_0005_happiness_多教我些东西我会更聪,1,ESD
ESD_0005_happiness_我要学习一下相关知识,1,ESD
ESD_0005_happiness_我喜欢几乎所有的运动,1,ESD
ESD_0005_happiness_也许能帮助你把事情弄,1,ESD
ESD_0005_happiness_我总是控制不了它。,1,ESD
ESD_0005_happiness_他们的配合值得我们学,1,ESD
ESD_0005_happiness_我也知道自己是大嘴巴,1,ESD
"ESD_0005_happiness_你可以去问鹦鹉啊,鹦",1,ESD
"ESD_0005_happiness_是啊,我还是个乳臭未",1,ESD
"ESD_0005_happiness_女孩的心思你别猜,但",1,ESD
ESD_0005_happiness_节食减肥很痛苦。,1,ESD
"ESD_0005_happiness_听大自然的声响,就像",1,ESD
"ESD_0005_happiness_现在,我仍然有点紧张",1,ESD
ESD_0005_happiness_不知道。或许一双新鞋,1,ESD
ESD_0005_happiness_有事记得喊我。,1,ESD
"ESD_0005_happiness_你好,布赖恩,正好四",1,ESD
ESD_0005_happiness_这样子比较有趣。,1,ESD
"ESD_0005_happiness_我也最喜欢你,不要开",1,ESD
ESD_0005_happiness_小心脚下。人行道上有,1,ESD
ESD_0005_happiness_我们还等什么,1,ESD
"ESD_0005_happiness_我还不会说其他外语,",1,ESD
ESD_0005_happiness_我只打算放松一下自己,1,ESD
ESD_0005_happiness_承蒙邀请参加你的婚礼,1,ESD
"ESD_0005_happiness_你知道,有时候病人会",1,ESD
ESD_0005_happiness_我的性格就是冷静并且,1,ESD
ESD_0005_happiness_我不会牺牲我的健康来,1,ESD
ESD_0005_happiness_当然!他是我们大学的,1,ESD
ESD_0005_happiness_他讲的笑话让我笑个不,1,ESD
ESD_0005_happiness_原来你也在玩这个,1,ESD
ESD_0005_happiness_我还不知道你认识弗兰,1,ESD
ESD_0005_happiness_我曾在一家船运公司里,1,ESD
ESD_0005_happiness_其实我们前天已经分手,1,ESD
ESD_0005_happiness_我想那些应该是草莓的,1,ESD
"ESD_0005_happiness_太妙了,我想换一些日",1,ESD
"ESD_0005_happiness_你得先回答我,你最喜",1,ESD
"ESD_0005_happiness_让我再想想,真相已经",1,ESD
ESD_0005_happiness_这样你就有时间挥拍打,1,ESD
"ESD_0005_happiness_你这个小气鬼,很不幸",1,ESD
"ESD_0005_happiness_我是个学生,服务器响",1,ESD
ESD_0005_happiness_一套古瓷器。它真的很,1,ESD
ESD_0005_happiness_他在这次竞选活动中花,1,ESD
"ESD_0005_happiness_她此刻失业了,你最好",1,ESD
"ESD_0005_happiness_带上你的家人,但是他",1,ESD
ESD_0005_happiness_你在我的心里折腾好久,1,ESD
"ESD_0005_happiness_你转一个,我想学习下",1,ESD
"ESD_0005_happiness_她和维克分手了,所以",1,ESD
ESD_0005_happiness_冬天雨非常多。我不喜,1,ESD
ESD_0005_happiness_时间对珍尼来说是没有,1,ESD
ESD_0005_happiness_大概足够支持我生活三,1,ESD
ESD_0005_happiness_你绝对猜不到她准备要,1,ESD
ESD_0005_happiness_二零一六年十一月五号,1,ESD
"ESD_0005_happiness_今天真凉快,我希望主",1,ESD
ESD_0005_happiness_软妹子生气会说:讨厌,1,ESD
ESD_0005_happiness_我们一起为他办个惊喜,1,ESD
ESD_0005_happiness_以后我要经常来这儿爬,1,ESD
"ESD_0005_happiness_我是一名教师,你可是",1,ESD
ESD_0005_happiness_上海现在是下午四点三,1,ESD
ESD_0005_happiness_别问了!说多了都是眼,1,ESD
ESD_0005_happiness_如果我滚远了就回不来,1,ESD
ESD_0005_happiness_带女友出去好好吃上一,1,ESD
"ESD_0005_happiness_炖肉一小时,剩余三十",1,ESD
ESD_0005_happiness_我以为你们国家的人都,1,ESD
"ESD_0005_happiness_我饿啦,我想去吃点东",1,ESD
"ESD_0005_happiness_为什么不,交朋友不分",1,ESD
"ESD_0005_happiness_当然知道,我们各有千",1,ESD
"ESD_0005_happiness_我喜欢你的干净整洁,",1,ESD
ESD_0005_happiness_我已经习惯这种气候了,1,ESD
ESD_0005_happiness_也就是一大堆照片。,1,ESD
"ESD_0005_happiness_那就一会再说,我好害",1,ESD
ESD_0005_happiness_希望我有一天也可以去,1,ESD
"ESD_0005_happiness_你昨天才买衣服,真是",1,ESD
"ESD_0005_happiness_还要叫她起床,怎么会",1,ESD
"ESD_0005_happiness_是的,我知道,患难见",1,ESD
"ESD_0005_happiness_我是萌萌哒,你是呆呆",1,ESD
ESD_0005_happiness_你可以在那儿呆上至少,1,ESD
ESD_0005_happiness_对不起我把咖啡洒在桌,1,ESD
"ESD_0005_happiness_也不算,她有的歌我都",1,ESD
ESD_0005_happiness_我对养花已经厌倦了。,1,ESD
ESD_0005_happiness_我要陪你一路走下去。,1,ESD
ESD_0005_happiness_裁判全给了满分。,1,ESD
"ESD_0005_happiness_当然,我简直离开音乐",1,ESD
"ESD_0005_happiness_拜拜,明天要再来和小",1,ESD
ESD_0005_happiness_碰到喜欢的女孩子要主,1,ESD
ESD_0005_happiness_他的收支几乎不能平衡,1,ESD
"ESD_0005_happiness_明天是星期天,我们去",1,ESD
ESD_0005_happiness_大部分都是用诱饵钓到,1,ESD
"ESD_0005_happiness_所以你必须要坚持,时",1,ESD
ESD_0005_happiness_我非常支持人们走进太,1,ESD
ESD_0005_happiness_我的老朋友汉森就住在,1,ESD
ESD_0005_happiness_听起来你们玩得也很开,1,ESD
ESD_0005_happiness_这个对我来说有点难!,1,ESD
"ESD_0005_happiness_差不多,我们俩都很热",1,ESD
"ESD_0005_happiness_你要做爸爸了,真让人",1,ESD
ESD_0005_happiness_我真受不了城里那么大,1,ESD
ESD_0005_happiness_好的。新的音乐厅有一,1,ESD
"ESD_0005_happiness_这个位置不错,下车。",1,ESD
"ESD_0005_happiness_那不打扰你了,我不敢",1,ESD
"ESD_0005_happiness_最近很冷,风又大。",1,ESD
ESD_0005_happiness_我最近正在努力练习棋,1,ESD
"ESD_0005_happiness_拜托,别跟我提到笔记",1,ESD
ESD_0005_happiness_它是一个主要的空气污,1,ESD
"ESD_0005_happiness_我爱运动,但是对篮球",1,ESD
"ESD_0005_happiness_我不需要嗅觉,所以没",1,ESD
"ESD_0005_happiness_雪下得真大,带着我去",1,ESD
ESD_0005_happiness_我不这么认为。我们沿,1,ESD
"ESD_0005_happiness_食物也很美味,更不用",1,ESD
ESD_0005_happiness_大约一个小时左右。,1,ESD
ESD_0005_happiness_请勿进入竹林。不让进,1,ESD
ESD_0005_happiness_为了不让鱼吃掉诗人的,1,ESD
ESD_0005_happiness_那样的话你应该穿讲究,1,ESD
ESD_0005_happiness_我的直系亲属人数不多,1,ESD
ESD_0005_happiness_贾尼斯突然兴奋地大叫,1,ESD
ESD_0005_happiness_领带对男人来说真必不,1,ESD
ESD_0005_happiness_没有为什么就是要等我,1,ESD
ESD_0005_happiness_我不怎么在乎这个店有,1,ESD
ESD_0005_happiness_我最好的朋友就约会过,1,ESD
"ESD_0005_happiness_我不用转头,不需要脖",1,ESD
"ESD_0005_happiness_没看过小说,只有人类",1,ESD
ESD_0005_happiness_我是个游戏迷。,1,ESD
"ESD_0005_happiness_你比吴亦凡帅,我同意",1,ESD
"ESD_0005_happiness_我没有忽悠你,机器人",1,ESD
ESD_0005_happiness_最初我的工作是当一名,1,ESD
ESD_0005_happiness_陪你度过这漫长的黑夜,1,ESD
ESD_0005_happiness_这是我在旅游第四天拍,1,ESD
ESD_0005_happiness_这句话的意义我不太明,1,ESD
ESD_0005_happiness_我们想等一个合适的时,1,ESD
"ESD_0005_happiness_我很伤心,我准备去网",1,ESD
ESD_0005_happiness_这可真不像是场英超比,1,ESD
ESD_0005_happiness_他好像是被他女友给甩,1,ESD
ESD_0005_happiness_也许反倒是件好事,1,ESD
ESD_0005_happiness_听起来很厉害的样子!,1,ESD
ESD_0005_happiness_我必须再次感谢您的慷,1,ESD
"ESD_0005_happiness_我是淑女,只会讲文明",1,ESD
ESD_0005_happiness_这可是我学会的第一首,1,ESD
ESD_0005_happiness_谁都有烦的时候。,1,ESD
"ESD_0005_happiness_是很棒的一款手机,性",1,ESD
ESD_0005_happiness_没有找到你想删除的闹,1,ESD
"ESD_0005_happiness_很大,令人兴奋但是嘈",1,ESD
"ESD_0005_happiness_沈阳明天有雷阵雨,多",1,ESD
ESD_0005_happiness_但梅花往往被很多人忽,1,ESD
"ESD_0005_happiness_只要不违法,我还是想",1,ESD
ESD_0005_happiness_然后再找一个音乐播放,1,ESD
"ESD_0005_happiness_我当然喜欢,我很注意",1,ESD
"ESD_0005_happiness_是的,所以我永不喝它",1,ESD
"ESD_0005_happiness_我真兴奋,终于有自己",1,ESD
ESD_0005_happiness_我想说我也这样认为的,1,ESD
ESD_0005_happiness_绝对不可以走到湖的中,1,ESD
"ESD_0005_happiness_晚安,么么哒,满天都",1,ESD
"ESD_0005_happiness_有些人划船,有的人在",1,ESD
ESD_0005_happiness_我想所有中国人都会打,1,ESD
ESD_0005_happiness_有充足的时间购物和观,1,ESD
"ESD_0005_happiness_自己保重,记得要常联",1,ESD
"ESD_0005_happiness_门儿都没有,现在还不",1,ESD
"ESD_0005_happiness_我太喜欢听了,所以不",1,ESD
"ESD_0005_happiness_我随时都在,有没有梦",1,ESD
"ESD_0005_happiness_不会,不过我很喜欢单",1,ESD
ESD_0005_happiness_还有聊天记录。,1,ESD
"ESD_0005_happiness_在法国南部,气候常年",1,ESD
ESD_0005_happiness_哪天我也许得和他谈谈,1,ESD
"ESD_0005_happiness_振作点儿,我看了屏幕",1,ESD
"ESD_0005_happiness_我是银灰色的,我都被",1,ESD
"ESD_0005_happiness_文学和经济,我喜欢很",1,ESD
"ESD_0005_happiness_赌博往往是个祸根,",1,ESD
"ESD_0005_happiness_三个,两个儿子一个女",1,ESD
"ESD_0005_happiness_祝你春节快乐,全家幸",1,ESD
"ESD_0005_happiness_是的,我刚撞到了桌子",1,ESD
"ESD_0005_happiness_这个我相信,我是登山",1,ESD
"ESD_0005_happiness_播放歌单收藏,脑筋可",1,ESD
ESD_0005_happiness_我希望你能和我一起想,1,ESD
ESD_0005_happiness_我一直到零晨四点才到,1,ESD
ESD_0005_happiness_我刚从苏格兰回来。,1,ESD
ESD_0005_happiness_我支持你。它是需要重,1,ESD
ESD_0005_happiness_我在一个机械化农场做,1,ESD
ESD_0005_happiness_有时内在美更加重要。,1,ESD
ESD_0005_happiness_我去查查篮球相关的知,1,ESD
"ESD_0005_happiness_已经怀孕四个半月了,",1,ESD
"ESD_0005_happiness_这局我让你开,今天我",1,ESD
ESD_0005_happiness_我们休息一下喝杯咖啡,1,ESD
"ESD_0005_happiness_如果她拒绝我,我会死",1,ESD
ESD_0005_happiness_旅行结束后我将休息一,1,ESD
ESD_0005_happiness_现在全城的人都要向我,1,ESD
ESD_0005_happiness_我需要插着电源才能说,1,ESD
ESD_0005_happiness_每次你看到一些时尚衣,1,ESD
ESD_0005_happiness_你看上去比以前更漂亮,1,ESD
"ESD_0005_happiness_下午好,蒂娜,我想我",1,ESD
ESD_0005_happiness_家里有全自动洗衣机。,1,ESD
"ESD_0005_happiness_谢谢你来这里,告诉我",1,ESD
"ESD_0005_happiness_不是很喜欢,你把我绕",1,ESD
"ESD_0005_happiness_等待你的指令,随时可",1,ESD
ESD_0005_happiness_他对谁都那么友好。,1,ESD
ESD_0005_happiness_我喜欢吃中餐。,1,ESD
"ESD_0005_happiness_尽管提意见,我会改正",1,ESD
"ESD_0005_happiness_这么多笑话,一天讲不",1,ESD
"ESD_0005_happiness_我讨厌吃醋,偶是不懂",1,ESD
ESD_0005_happiness_我们下午可以在湖里划,1,ESD
ESD_0005_happiness_但是有时夏天比其它季,1,ESD
"ESD_0005_happiness_我们相处得很好,仅此",1,ESD
ESD_0005_happiness_于是我就问她能不能连,1,ESD
ESD_0005_happiness_我想要那种新款的美国,1,ESD
ESD_0005_happiness_错过这村可就没这个店,1,ESD
"ESD_0005_happiness_我曾经养过,我太高兴",1,ESD
ESD_0005_happiness_他们将于今年夏天结婚,1,ESD
"ESD_0005_happiness_谢谢你的夸奖,鲍伯上",1,ESD
"ESD_0005_happiness_你看起来很高兴,眼睛",1,ESD
ESD_0005_happiness_年轻人当然要承担责任,1,ESD
ESD_0005_happiness_不要乱问女孩子的年龄,1,ESD
ESD_0005_happiness_每天晚上跟你互道晚安,1,ESD
ESD_0005_happiness_我会在你的脸上画鬼脸,1,ESD
"ESD_0005_happiness_我缺钱用,所以上星期",1,ESD
ESD_0005_happiness_许多白领都参加到这个,1,ESD
"ESD_0005_happiness_很漂亮,不过人多拥挤",1,ESD
"ESD_0005_happiness_别总是闲着,找点事情",1,ESD
"ESD_0005_happiness_好好休息一下,这个小",1,ESD
ESD_0005_happiness_这两块是唐朝不同时期,1,ESD
"ESD_0005_happiness_我喜欢你的黑衣服,你",1,ESD
"ESD_0005_happiness_是的,真是名副其实。",1,ESD
"ESD_0005_happiness_是很难听的脏话,主人",1,ESD
"ESD_0005_neutral_打远一看,它们的确很",0,ESD
ESD_0005_neutral_英国的哲学家曾经说过,0,ESD
ESD_0005_neutral_我老家在北京。,0,ESD
ESD_0005_neutral_不管怎么说主队好象是,0,ESD
"ESD_0005_neutral_我们乘船漂游了三峡,",0,ESD
ESD_0005_neutral_我喜欢“北京欢迎你”,0,ESD
ESD_0005_neutral_我每个月打一次电话。,0,ESD
ESD_0005_neutral_沙尘暴好像给每个人都,0,ESD
"ESD_0005_neutral_就是这个意思,你又聪",0,ESD
ESD_0005_neutral_个人收藏家!他们肯定,0,ESD
ESD_0005_neutral_妇女节快乐。我永远爱,0,ESD
ESD_0005_neutral_你每次谈恋爱都像现在,0,ESD
"ESD_0005_neutral_周末的我,只忙着陪你",0,ESD
"ESD_0005_neutral_谁你也不认识,我很乐",0,ESD
ESD_0005_neutral_我特别喜欢网球和登山,0,ESD
ESD_0005_neutral_他一定是一眼就被你迷,0,ESD
ESD_0005_neutral_很快你上大学就用得到,0,ESD
"ESD_0005_neutral_我们意见不和,咱们去",0,ESD
"ESD_0005_neutral_不就是你嘛,为什么要",0,ESD
ESD_0005_neutral_前几天我碰见了一件有,0,ESD
ESD_0005_neutral_已经播至该专辑最后一,0,ESD
ESD_0005_neutral_我和我朋友刚从巴厘岛,0,ESD
ESD_0005_neutral_做一些好吃的促进宝宝,0,ESD
ESD_0005_neutral_你的身影总是在我心里,0,ESD
ESD_0005_neutral_我觉得并不是非要有特,0,ESD
"ESD_0005_neutral_是的,他很狡猾,经常",0,ESD
ESD_0005_neutral_工厂不把它直接排到大,0,ESD
"ESD_0005_neutral_没错,就是车门。另外",0,ESD
"ESD_0005_neutral_很可爱啊,就像你一样",0,ESD
"ESD_0005_neutral_除非你打飞碟球,但这",0,ESD
"ESD_0005_neutral_没听清,请问什么时间",0,ESD
ESD_0005_neutral_我遇到了一位漂亮的女,0,ESD
"ESD_0005_neutral_我是青蛙,不用冬眠的",0,ESD
"ESD_0005_neutral_那是马特,他肯定很勇",0,ESD
ESD_0005_neutral_这样无辜的人就不会被,0,ESD
ESD_0005_neutral_我必须一直通电才能工,0,ESD
ESD_0005_neutral_我和我的妻子盼望着和,0,ESD
"ESD_0005_neutral_当然是了,我现在快饿",0,ESD
"ESD_0005_neutral_没有找到日程,走的时",0,ESD
ESD_0005_neutral_是一家制药公司的短期,0,ESD
"ESD_0005_neutral_姐忙得很,没空和你说",0,ESD
"ESD_0005_neutral_我会暖被窝了,逗你的",0,ESD
"ESD_0005_neutral_这样的话,我们可以选",0,ESD
"ESD_0005_neutral_比方说,“华尔街日报",0,ESD
ESD_0005_neutral_我知道人生并不总是一,0,ESD
ESD_0005_neutral_我们可以轮流开车。,0,ESD
ESD_0005_neutral_这是台湾地区最大的动,0,ESD
"ESD_0005_neutral_时候不早了,我来了,",0,ESD
ESD_0005_neutral_递给我一些彩球和纸花,0,ESD
"ESD_0005_neutral_每次叫我都不给红包,",0,ESD
"ESD_0005_neutral_没关系,也许他老婆会",0,ESD
ESD_0005_neutral_你不应该害怕开始一段,0,ESD
"ESD_0005_neutral_我肯定会的,那以后我",0,ESD
ESD_0005_neutral_我是基于人工智能系统,0,ESD
ESD_0005_neutral_它实际会形成一氧化碳,0,ESD
ESD_0005_neutral_我参加了一个有关全球,0,ESD
"ESD_0005_neutral_跳舞好难呀,我还正在",0,ESD
ESD_0005_neutral_让人看上去就感到宽广,0,ESD
"ESD_0005_neutral_只要是我能玩好的,我",0,ESD
ESD_0005_neutral_坐地铁只需要大约二十,0,ESD
ESD_0005_neutral_下个月我姐姐要结婚了,0,ESD
ESD_0005_neutral_我是顺路过来跟你告别,0,ESD
ESD_0005_neutral_你知道我很努力地在戒,0,ESD
"ESD_0005_neutral_我告退了,晚上回去拍",0,ESD
"ESD_0005_neutral_一点也不差,先把握好",0,ESD
ESD_0005_neutral_我们可以去钓鱼、聊天,0,ESD
ESD_0005_neutral_你深深地印在我的脑海,0,ESD
ESD_0005_neutral_我应该给女朋友买玫瑰,0,ESD
"ESD_0005_neutral_以后不要喝那么多了,",0,ESD
"ESD_0005_neutral_心动不如行动,我不太",0,ESD
ESD_0005_neutral_只要令人鼓舞的电影我,0,ESD
ESD_0005_neutral_资料全都不见了。气死,0,ESD
ESD_0005_neutral_她总是带香甜甜的微笑,0,ESD
ESD_0005_neutral_今年应该是第二十七个,0,ESD
ESD_0005_neutral_我也想去看可爱的熊猫,0,ESD
"ESD_0005_neutral_是的,你是个大块头,",0,ESD
"ESD_0005_neutral_奏婚礼进行曲了,他们",0,ESD
"ESD_0005_neutral_它们的设计外形小巧,",0,ESD
ESD_0005_neutral_人们当然都叫他“奥林,0,ESD
"ESD_0005_neutral_看呀,我们差不多就装",0,ESD
ESD_0005_neutral_这个镇上所有的人都喜,0,ESD
ESD_0005_neutral_听说你要去香港看你叔,0,ESD
ESD_0005_neutral_你身上的每一点都吸引,0,ESD
ESD_0005_neutral_他好像跟他的秘书有过,0,ESD
"ESD_0005_neutral_是啊,他的健康我总放",0,ESD
"ESD_0005_neutral_真想不到,游泳竟有如",0,ESD
ESD_0005_neutral_是没什么但是挺别扭的,0,ESD
"ESD_0005_neutral_香港海洋公园,主人快",0,ESD
"ESD_0005_neutral_是个冰淇淋,桃花确实",0,ESD
"ESD_0005_neutral_还不太糟糕,但是得躺",0,ESD
ESD_0005_neutral_如果有我能帮忙的请告,0,ESD
ESD_0005_neutral_不会这么凑巧吧!我也,0,ESD
ESD_0005_neutral_别不好意思。再多吃些,0,ESD
"ESD_0005_neutral_很神奇的样子,我搞不",0,ESD
ESD_0005_neutral_我倒是有一个爱好――,0,ESD
ESD_0005_neutral_别小看我这发型!我还,0,ESD
ESD_0005_neutral_你女儿和她妈妈长得很,0,ESD
ESD_0005_neutral_我只会斗斗地主什么的,0,ESD
"ESD_0005_neutral_得了吧,别这么胆小啦",0,ESD
ESD_0005_neutral_就经常去我们宿舍附近,0,ESD
"ESD_0005_neutral_很快,车就可自动开了",0,ESD
"ESD_0005_neutral_我昨天遇到马克,他看",0,ESD
"ESD_0005_neutral_感觉好温暖呀,好的,",0,ESD
ESD_0005_neutral_没有找到蒸鱼的计时。,0,ESD
"ESD_0005_neutral_我们俩合不来,还经常",0,ESD
"ESD_0005_neutral_做不了什么,通常我会",0,ESD
ESD_0005_neutral_我的表两点四十二。可,0,ESD
ESD_0005_neutral_让我们看看哪一种球技,0,ESD
ESD_0005_neutral_我其实挺饿的。,0,ESD
ESD_0005_neutral_自己的事情要自己做。,0,ESD
ESD_0005_neutral_每天早晨都是我妈妈帮,0,ESD
"ESD_0005_neutral_那棒极了,其实心情挺",0,ESD
"ESD_0005_neutral_玛丽,你看来很喜欢挖",0,ESD
"ESD_0005_neutral_我也是,我还有点儿口",0,ESD
"ESD_0005_neutral_真是个好习惯,通常看",0,ESD
"ESD_0005_neutral_没有,不过,我们去了",0,ESD
"ESD_0005_neutral_快点起床,我在公寓门",0,ESD
ESD_0005_neutral_你的同学把你给捉弄了,0,ESD
"ESD_0005_neutral_不过我想星期五走,",0,ESD
ESD_0005_neutral_你还真是考虑周到。,0,ESD
ESD_0005_neutral_那你就离市区很远了。,0,ESD
"ESD_0005_neutral_汤姆是个好人,但却赌",0,ESD
ESD_0005_neutral_那你就说你为之神魂颠,0,ESD
"ESD_0005_neutral_是的,请返还我的钱,",0,ESD
"ESD_0005_neutral_如果你想要纹身,你去",0,ESD
"ESD_0005_neutral_不是,他住在沃斯盾的",0,ESD
ESD_0005_neutral_你说我们在芝加哥要待,0,ESD
ESD_0005_neutral_这些颜色也不太适合你,0,ESD
"ESD_0005_neutral_对别人没有,而对我就",0,ESD
ESD_0005_neutral_我的希望是工作到倒下,0,ESD
ESD_0005_neutral_吝啬鬼!他每天还骑自,0,ESD
ESD_0005_neutral_是你最牵挂的那个女人,0,ESD
ESD_0005_neutral_是不是依然觉得我很可,0,ESD
ESD_0005_neutral_多教我些东西我会更聪,0,ESD
ESD_0005_neutral_我要学习一下相关知识,0,ESD
ESD_0005_neutral_我喜欢几乎所有的运动,0,ESD
ESD_0005_neutral_也许能帮助你把事情弄,0,ESD
ESD_0005_neutral_我总是控制不了它。,0,ESD
ESD_0005_neutral_他们的配合值得我们学,0,ESD
ESD_0005_neutral_我也知道自己是大嘴巴,0,ESD
"ESD_0005_neutral_你可以去问鹦鹉啊,鹦",0,ESD
"ESD_0005_neutral_是啊,我还是个乳臭未",0,ESD
"ESD_0005_neutral_女孩的心思你别猜,但",0,ESD
ESD_0005_neutral_节食减肥很痛苦。,0,ESD
"ESD_0005_neutral_听大自然的声响,就像",0,ESD
"ESD_0005_neutral_现在,我仍然有点紧张",0,ESD
ESD_0005_neutral_不知道。或许一双新鞋,0,ESD
ESD_0005_neutral_有事记得喊我。,0,ESD
"ESD_0005_neutral_你好,布赖恩,正好四",0,ESD
ESD_0005_neutral_这样子比较有趣。,0,ESD
"ESD_0005_neutral_我也最喜欢你,不要开",0,ESD
ESD_0005_neutral_小心脚下。人行道上有,0,ESD
ESD_0005_neutral_我们还等什么,0,ESD
"ESD_0005_neutral_我还不会说其他外语,",0,ESD
ESD_0005_neutral_我只打算放松一下自己,0,ESD
ESD_0005_neutral_承蒙邀请参加你的婚礼,0,ESD
"ESD_0005_neutral_你知道,有时候病人会",0,ESD
ESD_0005_neutral_我的性格就是冷静并且,0,ESD
ESD_0005_neutral_我不会牺牲我的健康来,0,ESD
ESD_0005_neutral_当然!他是我们大学的,0,ESD
ESD_0005_neutral_他讲的笑话让我笑个不,0,ESD
ESD_0005_neutral_原来你也在玩这个,0,ESD
ESD_0005_neutral_我还不知道你认识弗兰,0,ESD
ESD_0005_neutral_我曾在一家船运公司里,0,ESD
ESD_0005_neutral_其实我们前天已经分手,0,ESD
ESD_0005_neutral_我想那些应该是草莓的,0,ESD
"ESD_0005_neutral_太妙了,我想换一些日",0,ESD
"ESD_0005_neutral_你得先回答我,你最喜",0,ESD
"ESD_0005_neutral_让我再想想,真相已经",0,ESD
ESD_0005_neutral_这样你就有时间挥拍打,0,ESD
"ESD_0005_neutral_你这个小气鬼,很不幸",0,ESD
"ESD_0005_neutral_我是个学生,服务器响",0,ESD
ESD_0005_neutral_一套古瓷器。它真的很,0,ESD
ESD_0005_neutral_他在这次竞选活动中花,0,ESD
"ESD_0005_neutral_她此刻失业了,你最好",0,ESD
"ESD_0005_neutral_带上你的家人,但是他",0,ESD
ESD_0005_neutral_你在我的心里折腾好久,0,ESD
"ESD_0005_neutral_你转一个,我想学习下",0,ESD
"ESD_0005_neutral_她和维克分手了,所以",0,ESD
ESD_0005_neutral_冬天雨非常多。我不喜,0,ESD
ESD_0005_neutral_时间对珍尼来说是没有,0,ESD
ESD_0005_neutral_大概足够支持我生活三,0,ESD
ESD_0005_neutral_你绝对猜不到她准备要,0,ESD
ESD_0005_neutral_二零一六年十一月五号,0,ESD
"ESD_0005_neutral_今天真凉快,我希望主",0,ESD
ESD_0005_neutral_软妹子生气会说:讨厌,0,ESD
ESD_0005_neutral_我们一起为他办个惊喜,0,ESD
ESD_0005_neutral_以后我要经常来这儿爬,0,ESD
"ESD_0005_neutral_我是一名教师,你可是",0,ESD
ESD_0005_neutral_上海现在是下午四点三,0,ESD
ESD_0005_neutral_别问了!说多了都是眼,0,ESD
ESD_0005_neutral_如果我滚远了就回不来,0,ESD
